line	text
7228	ياربي شنو ها باللي بيحصل فينا .. الطف ياالله.
12120	ايه هو اللى حاصل؟ وانت اللى بتخمن من مخك، وانت مالك اساساً؟
12626	- طب يعني يامتأخذونيش. انا شايفاكم كلكم قاعدين جمب رائف. والدكتور جوز اختي مش برضوا عيان عشان تشوفوه وتراعوه.
11796	اعملى كوباية عصير ووديها المكتب
1856	متخفش هو بس عنده حساسيه على الصدر
4142	أنا هروح معاك الشغل
14760	صباح النور
1997	كل سنه وانت طيب. وحقك عليا متزعلش مني
7088	- اكيد هاروح معاكى يا بدور المرة الجاية واشوفه بنفسى كمان. بس بصراحة انا مش عارف هايبقى ايه شعورى لحظتها.
13523	- ارضك! ليه بجى كنت وارثاها عن جدودك ياخويا. دى وضع يد. وهي ليها مالك اساسي. وانا مش هاعيد وهازيد من تاني في حديت ماسخ. سلام ياابواسماعيل.
2828	خده يابنى ف الاوضه اللي جنب المكتب .. واى حاجه يأمر بيها حيدر بيه تتنفذ ...
19324	امك عايزه الجوازه بأى شكل.
7783	بس بصراحه ليلة الحنه امبارح كانت جميله جدا. البنات العرايس كانوا قمامير و عاصم والدكتور ابن عمه. الرقص اللى رقصوه بالاحصنه كانت حاجه خرافه.
13024	نزل سلاحك.
15114	والله وبجيت فارس و رايح ينقذ حبيته من الاشرار، ونسيت الطب والدكتوراه كمان
14518	انا بخاف منه. د. دا علطول شايل سلاح. ل. لو خت منه كف. اموت فيه علطول، انتي مشفتيش جسمه وهو بيقطع سجر في الجنينه، انا بنسبه ليه عصفوره.
1797	هو فين دلوقتي
11370	مش كفايه بحلقه للبت بقا
17019	ااه يابن ال. حسابك بعدين. المهم يابنات. انتو هتطلعوا معانا على طول. من غير ولا صوت والحمد لله عبد الرحيم وصل حالا. وهيأمن السكه ياللا بجى بسرعه.
20572	اممم وايه الخلينى اوافق
3965	- والد الباشا رن عليا امبارح وانا في عز نومتى وبلغنى ان الست وضعت بنت وحالتها هي والبنت كويسه
7331	طاب اي رايك
21275	لينا أحنا لازم نمشى دلوقتى حالا
10451	ماسة ممكن أتكلم معاكى
12777	جامد يا باشا.
20039	في موضوع كدا محدش يعرف عنه حاجه وكنت لازم اقلك دا حقك برضو يا بت الناس
12219	انت هاتستكتر عليا الحديت كمان مش كفايه فرستى امبارح وانا شايفه العشاج مع بعضيهم. لا والاكاده ان كل ده بشورة ابوك. الراجل الكباره اللى عاملى فيها بيحكم بالعدل.
21032	نعم .. ومجدي يبات ليه فى الحجز اصلا ؟!
5923	هو انتى تعرفى ان رضوانه كان ليها عيل شباب مات
16386	مش عايز حد يعرف بالحصل
6643	انت بتقول اى ياسين ازاى
14899	- بس انت لو كنت سيبتنى انده على حبيصي يلم الرجالة. لكنت جربتهم زي البهايم ودخلتهم الحوش وعدمتهم العافيه هناك لحد اما يبانلهم صاحب.
13821	وافقى يا ماسة.
9060	حازم الحقني
2365	والله عال عال قووي .. كان مالنا احنا بالنسب المطين دا مش ولد عمها هو الل خطف الواد مش عيلتها هي بوظت حياتنا وعكرت صفوانا .. انا قولت من اول ماشوفتها نابها ناااب شوووم يااولددي
3140	مش تقلق يا بوى أنا منيحة.
16698	حاضر.
2067	- صحيح يابوى. ياعنى مش هاتزعل؟
21697	أنا أزاى
7872	ربنا يسعدهم
2854	امال!
1884	انتي مش عارفه سواد الليل دا عمل فيا عمايل
18161	يلا بسرعه، شهاب و محمد طلعو على المكان دا، و كل ميقرب يسمع صوت صريخ و شهاب بيجري بجنون اكتر
1482	رايحة الشغل انت نسيت
8103	انتى تاجى فورا مفيش بيات برة البيت
1065	هاا كلهم مشيو قدامنا .. اللي خططنالو حوصل
13294	جى انتى مش هتحاولى تأذى شغف قصدى مليكة أو تحاولى تفرقيها عن سليم
2176	خلاص مش هعيط تاني .. بس خليك جمبي ع طول
10615	انت ازاى نستنى حرام عليك تعمل فيه كدة حرام عليك دموعى تعبى حزنى قهرتى انت ازاى من غير قلب كدة معقول انا مكنتش حاجة بالنسبة ليك حبك ليه كان كدب
8435	ورينا بقا عامللنا اي أول يوم رمضان
10697	ميهمنيش إذا كان ابنك او لا انت مشيت وسيبتنى من غير ما تسأل فيه وروحتلك بيتك قلولى انك عزلت وأستقلت من الشغل ثم هتفت بشهقات كنت كل يوم بنام على صورتك ودموعى على خدى وبتألم على فراقك وانت مش حاسس بيه لى عملت كدة لى.
581	عشان برن عليها تلفونها مقفول
4927	- عاصم. اهلا ياولدى اتفضل.
14676	أكيد انت لازم تكون موجود
2863	عاوزه يكرهها ويبعد عنها .. اتصرفي ياحسنيه
9080	حازم بيه ممكن تمضي على المحضر انه كان دفاع عن النفس
19585	- الكلية منورة بيكم يادكاتره. امشى انا بجى.
13283	عايزة سلامتك يا ماما. ابقى تعالى الفرح
3587	دينا بطلى رخامة وسبينى انام
14259	بس برضوا أكيد فرح ياسين ودينا هيتم
7993	أنا معنديش مانع بس القرار ده لشغف اى ياشغف موافقة على الموعد ده ولا تحبى تأجلو لحد ما تخلصى جامعة
16850	طب ونبي حاولي مع عمي تاني
2877	مش خابر انا حتبطلي حركات العيال دي ميته
20358	اي يسطا دي اختي هجبلها انا
21107	- بتتكلم بلكنة ولاد بحرى. هو انت في زيارة للبلد هنا ولا صاحب اعمال؟
17278	اي الاسلوب ده ؟
12887	- تحرجك ازاى يعنى؟ ما تفهمنا بالظبط حصل ايه؟
846	ايوه يا بابا رامى قدر يخلينى أنسى جاسم
4323	حاضر.
4310	يخدها سليم او تروح مع اي السواق
9018	هتقومي ولا اقومك وبعدين انتي جايبه البجاحه دي منين احمدي ربنا انك هتتجوزي سليم ابن عمك وهيستر عليكي
12655	- تقولي ولا ماتقوليش. انا مش اي حد هنا في البلد دي. وحياة امي لا اعرفه مقامه واعرفه انا مين؟
824	صباح الفل ايه عامله
10607	قصدك ايييييه !
20864	أنا عايزاك فى موضوع ( وقصت عليه ما حدث )
1149	- يعنى انا اللى هاحاسب الشيخ مدبولى والعمال واتكفل بكل المصاريف لحد اما يطلع الكنز.
11180	مش هقطعها لوحدى مع بعض
15143	زين. احنا دلوك نرجع مكانا. ونستنى بس يواربوا دجيجه عن الاؤضه وبعدها ندخل للبنات.
17063	انتوا هتعملوا ايه
21050	مش هسيبك معاها ياولدى !
12425	تعبتي نفسك ياالقاء .. ربنا مايرحمهم منك ياارب
10694	بس ده مش يعنى أنها مراتى والطفل ده ابنى ده يبقى أبن ضياء المحمدى وام الطفل ده
14750	نعم يا حبيبى
4120	بابا
16715	بتبصيلي كدا ليه
5931	هو انتى تقربى للدكتور مدحت؟
5427	فى الدور التالت الشقة العلى اليمين
1155	- انا مش عايزه حاجه منك؟ انا طالبه خالى سالم استشيره في حاجه تُخصنى.
15042	مش جادره اكلم حد
7055	- مساء الخير. عايزنى في حاجة يا مدحت؟
18979	نوران.
5974	قدامه اربعة وعشرين ساعه ادعوله يفوق علشان لو مفقش هيدخل في غيبوبه، ربنا يقومه ليكم بسلامة مرا تاني، ادهم كان واقف بعيد شويه الدكتور اول ما طلع من لمة العيله شاف ادهم
9449	اززاي يعني
1057	محدش يعمل المصيبه دي غير جمال ونجوي
10046	عامله اي يا حبيبتي
18044	طاب اعمل ايه يا ماما
4429	ياراجل ياعديم الدم ولدك راجل. واحنا خدناه عشان نجيب حجنا منه. لكن انت بجلة اصلك بتخطف بنته ملهاش ذنب. خلاص بجينا ندخل الحريم في عاريك الرجاله ولا صح ولدك مش محسوب عالرجاله.
19319	شوف الحريم وكهنها. خلاص بجيتوا حبايب ونسايب. مش لما ابوهم بوافج الاول.
17701	- شوف ياسيدى. انا متأكد انك بتحب بدور وبتموت فيها كمان. بس عيبك كان مع البنت انك سكت. و ادتها فرصة عشان تتمادى.
21313	فعريس جااي لبتك بكره .. والواد داكتووور كد الدنييا .. والله هتنااسبي يانجوي الناس الزينه صوووح
10349	وانت مصمم تعيش سليم زعلان العمر كله ياهواري .
13537	- طب انت ساكت ليه ماتتكلم. هو انا بكلم نفسي.
16380	معاك حق ياسيف ده ناقص يقوم يتنطنط على السرير
6630	هقولك
10399	تمام ماشى
4919	- مش بعاده يعنى يا سامح ضحكتك دى. دا انت اليوم اللى كنت تجعدوا هنا في البلد مكنتش بتطيج حد فينا يكلمك حتى.
21466	مالك
5281	عاملة اى ياروحى
13329	اخويا حبيبى وحشنى أوى
2130	اه والله يا سوسو أنا هموت من الجوع
6897	من عينيا يا حاج
17892	- اتكلمى يا نورا يابنتى وقوليلنا بالظبط اللى حصل. عشان نعرف مين الى غلطان فيكم؟
14812	أنا مبسوطة جدا يا سليم
17659	- والله ماكنت موافقة انا بس كنت بفكر وباخد وقتى. مش اكتر من كدة.
12727	علشان الكبير بس
8680	سيبنى في حالى ياعم
6904	حرمتك من حاجه علشان تتجوز من وراي جيت قولتلي عايز اتجوز وقولتلك لا هااااا مين مراتي دي ولا منين واسمها اي
5619	دا طبعا بعد ما ولدى اتجدم مش كده يا راضيه
12162	جتلتوا يا عاصم. اوعى تكون وديت روحك في داهيه
5743	معلش يابتى عشان فكرتك بأبوكى
6569	دادة انا عايز اشرب
4197	أى الحصل مع بيان يا إبراهيم
6109	البت نايمه اششش قولت ..
19882	عندك الفوطه لفيه وطلعي
8581	الماضى عمرى ما أقدر أغيره يا ماسة
4658	خبر ايه امال كانوش كلمتين قولتهم
14092	نيره
5864	لا مش عيب. بس هو بيجولى. ان لما بضحك بخلى الناس تاخد بالها. وهو مش عاوز مشاكل
14496	كل دا من بوسه دا جدي مستنينا نعمل اكتر من كدا تحت
17242	خلاص انا عرفت اجابتك كنت فاكرك ذكيه وعارفة مصلحتك فين
14218	عايزاك تجوز دينا
16761	سليم. ان. انا بحبك ولله بس لسه بتكسف منك بس هتعود مع الوقت. وانا ممكن اعمل حاجات تضايقك بس من غير قصدي ولله انت قولي ان دا غلط
13546	- دليل ايه اللى بتقولي عليه؟
9263	لفي، اديني ضهرك
15370	صباح النور
519	ماسة عاوزانا تحت يلا تعالى
16924	أي الصوت دا حصل حاجه أنت كويس
17346	وراك وراك ياحمزه انت والزفته بتاعتك .
18187	اوك
429	ولارض إلى عايزينه ولاد حسان
9976	ياعنى على كده. جدى بيتحلفلك انتى و عاصم يا بدور
12261	ماشى. حلوه بدر الزمان دى. جيبتها منيين.
8189	طيبه أوى الصراحة
12113	لا ياسيدى ماعنديش مانع. بس سؤال يعنى
16451	- هو انا اللي هاعرفك تقولي ايه؟ اتصرف. اعمل اي حاجة. ان شالله حتى تكسر الدنيا عشان تظهر براءة ابوك.
17678	- متشكرين ياسيدى على كرمك. بس احنا كلها يومين تلاتة ونمشى. يعنى مافيش داعى لتعبك.
16686	غصب عني ولله يا عمي بضايق لما اعرف انه كان مع واحده غيري
5761	رجعنا تانى للسكوت
3719	دياب هي مبقتش خدامه دي بقيت مراتك وهي طلبت من امك تعمل مكانها بس انا نفسي في كوبايه شاي من ايدين امك مش شغلانه
84	اوعى تكونى بوظتى الدنيا زى عوايدك
9394	ولا يهمك
8929	حتى لو كان يابتى المسافه بعيده. محدش مالاوم عليكم.
13606	اديك جولت بنفسك التلاته رجاله عليهم الجول وهي احتارت مابينهم.
4118	إبراهيم بيه
12262	ماجيبتهاش من حته. هي جت كده معايا
15124	انا اللى هاجولك. احنا دلوكت هنمشى بعربياتنا في الطريق ده اللى يوصل للجبل على طول وهانفضل ماشين كده لحد التله الكبيره. هانوجف وننزل واحد ورا التانى بهدوء ونكملها مشى لحد زراعات فدادين البانجو. انا خدت فكره عنهم النهارده الصبح. هما سادين السكه جدام الجصر الجديم اللى جاعدين فيه البنات.
16217	عنينا ليكي يا هانم بس نشوف الفلوس في الاول
18494	شكرا انكم كنتو السبب اني اعيش الحظه دي
17193	لى بتقولى كده اشمعنا انا
186	نبرتي فيها.
9450	ان حد تلاقي حد يفتحلك الباب.
13154	مش وقته يا أيهم
17216	خلاص يا دكتور مفيش حاجة حصلت فى حاجة تانى
20592	وانت فارق معاك فى حاجه ؟
598	أهدى يا لينا انشاءالله هتاجى دلوقتى
449	ربنا يحفظك.
6866	ماما
21874	وحاجه تاني .. اللي اسموا سامح دا مستحيل يهرب بعملته عشان شكلو قليل تربيه وعاوز يتربي فعلااا
4405	معلش يا واد عمى خلينا نوكله. ما احنا كمان مش مستعجلين على موته برضوا.
1909	هتروح تعمل اشاعه امتي
311	سيبيهم ياعمتى فرحانين وعايزين يجعدوا مع بعض ويحكوا
7991	مش بدرى كده
10370	ok مفيش مانع هروح ألبس
5911	اياك. اياك يا معتصم تكون خالفت كلامى.
17339	اسلقي فرخه واعملى شويه مرقه زانين يلاه .
6296	اه طبعا اكيد اتفضلو. ادهم خدهم وطلعو فوق.
7964	جاد انت من امبارح قاعد فى المستشفى روح القصر أستريح وأحنا هنفضل مع مريم
2037	انت اي اللي جرى لراسك ايه ! انا بتكلم بالمنطق والعقل .. هى وجد كانت تعرف ان مرتك حامل ! وجد رجلها عتبت بره البيت عشان تجيب برشامه حتى ! واحده صاحيه الصبح راحه تطمن على بت عمك هتاخد في يدها برشام اجهاض !تقدر تقول لى مين عمل التحليل دا لمرتك ! مادام وجد هى اللي عامله كده هتروح تحلل لمرتك ؟! انت مخك راح فيين ؟! متخليش لسانك سابق -ثم اشار الي راسه - ده ياولد ابوي ..
13667	يغوروا الناس مش كفايه ولدى اللى اتكسر بخاطره وحالته لاتسر عدو ولا حبيب دا طول عمره مش شايف غيرها
7027	- عليا الطلاق يا نجلاء لو مالميتى هدومك بسرعة دلوقتى انتى والعيال لتبقى حرمانة عليا واجيب واحدة غيرك اهلها يقدروا الراجل اللى قانى بنتهم.
16360	توتؤ يا قلبى مش هبطل
7550	للدرجه دي عمل اي الواد دا
2809	طبعا معندكش رد .. لاننا كلنا عارفين الاجابه زين ..
20037	هناكلها بعدين تعالي عايزك في موضوع مهم
2014	يعني ايه ياعماد .. وجد فى حاجه هتضرها
13810	ماشى
7255	يجعلك منصور ي ولدي
15022	ازيك يا جنا عاملة ايه
3524	لا بيان لازم تروح وتشوف الناس وانا مش هخليها تروح لوحدها هخلى حمزة يروح معاها
20298	المرة دي مش باعتني ابن الخياط .. باعتني قلبي يارامي .. مستغربه .. اكونش حبيتك !
107	صح يابوى. طب ما تجولنا اللى حصل ايه
7115	ماشى انا ها روحلوا بالحصان وراجع تانى
12216	عتلعبي بالنار يانجوي...
16409	ده مش غرور يا حبيبى دى ثقة
8514	بص ياررامي .. تحت قصركم اللي عايشين فيه.
17231	أنا مش فاهمة حاجة
6318	تعاله يا بوي. عباس بص لادهم بمعني اجي ادهم عدل وشه الناحيه التانيه، ايهاب رح سحب ابوه وقعده على السرير وعطاه الحنه وفعلا عباس خدها بتردد وحناه، عند آيه الضحك مالي الاوضه وفي وحده بترسملها الحنه.
5383	أستاذ حمزة ساب الورقة دى هنا
10310	احنا جايين الصحرا ليه .. واي المكان دا
15508	ليكون راح ل زكى يابوى.
7460	أكيد ياحبيبتى اتفضلى
10579	لا انا جعانه ومكلتش من امبارح
5327	أنا لما اكلمك متبصيش فى الأرض مش الأرض هى البتكلمك
9911	يخرب عجلك يا بدور. انا بجولك ايه بس من الاول هههه.
16300	وانت
14331	بس ياريت تسامحنى
9165	انتي عبيطه يا بت انت بت عمي هتسلا ببت عمي
1453	آسفة مش هعمل كده تانى كفاااايه
490	- نورا. امك عندها حق في كلامها. و معتصم برضوا عنده حق. مدام بيقولك روحى دلوك. يبقى تروحى دلوك يابتى. ماتجبيش لامك الكلام والحديت مع ابوكى. انتى عارفاه!
13811	لارا بس لو حصل مشاكل بسبب الخطة دى
19059	شكرا يا عمتو أحنا هنمشى
2241	مامى
13317	هاتى رقمك المصرى
7182	- انت ماخسرتش حاجة انا اللى عملت فوج مقدرتى معاك وكلفت نفسى بالالفات من غير ما اكلفك مليم. وبعد ما كله راح عالفاضى. هل طالبتك بجرش؟
4385	ايوه يابوى. البت امبارح اتصلت وجالت انهم نازلين البلد في الجطر. ولحد دلوك ماوصلوش وبرن عالتلفون بيدينى مغلق. يبجى حصل يابوى والكلام صح اللى جالهولى واد الفرطوس.
15218	انا افتكرت حاجه يابوى. انا من امبارح ملاجيش الساعه الجديده. خايف ليكون وجعت فى
20882	مش مهم يا حاج المهم اننا خلصنا منها ومن شرها
16748	لا انا عايز اتنين دلوقتي (رحيد، رويدا) وبعد كدا عايز (فاطمهيق)
2771	ارغي عايز اي
3785	مش عايزه اتجوز ادهم
7681	سميره مش عاوز اذيه لوعد فهماني
4261	طيب احسن وبالمره ماتتجوزيش كمان
21600	صباح النور. احضرلك الحمام ولا هتنزل تطمن على جدي
5459	اه
19676	خير حضرتك عاوز منى حاجة
11324	- اوعى تكون بتفكر في حد غيرى ياعاصم. ياما والنعمة اكون شاربه من دمك.
11882	حلوه الحركة دي
2961	بس
4489	تلاته مين غير حربى وعاصم مين اللى اتقدم تانى.
11071	ااوووه الجميل قلب ماما وصل
3228	- براحة ياخويا بس وفهمنا. هي البنت مستغربة مش قصدها حاجة. ما انت عارفها متسرعه دايماً وعصبية.
11819	يخربيت الغيرة أكيد بيشتغلوا يعنى بيرقصوا مثلا.
12423	هو بصراحه معاك حق .. (حمزه) انا جاي طالب القرب منك ...
16997	اخيرا خلصنا روحي انتي يا مريم ارتاحي وانا هستنا عمي وحازم شكلهم هيتأخروا النهاردة
1279	ماسة اقومى يلا طيب قومى افطرى ونامى تانى
20753	يلا يافريال .. بتك انا جمبها اهو وف عنيا
3574	حاضر يافضوليه هقولك فاكرة لما قولتلك أن ماما رفضت اروح الرحلة فأنا روحت لبابى عشان يحاول يقنع ماما فأنا لما دخلت الشركة فى حد اتعرضلى فلقيت فجأة حمزة قدامى وانقذنى وضرب الشباب دول.
9154	لا كتب كتاب اي احنا متفقناش على كدا.
5116	ابن الكلب هطلع مياهله
11205	يلهووى يا دينا بتفولى عليه يابت بطنى دى اخرتها عايزة أمك تروح المستشفى
18549	امم اديني فهمت يا ستي و على ايدك
3930	طيب اهدى .. اهدي ..
20215	تؤ عادي كنت بحبه قبل مااعرفك
6481	خدى يا ماما أشربى وخدى نفسك
18558	رايح فين على الصبح كدا
13530	- ارضى كلها ياحربى بما فيهم الفدان اللى انتوا واخده رهن.
9602	محسساني انهم مايعرفوش حاجه ..انتي مش شايفاهم بيعملوا ايه قدامنا
2984	براحة عليها يا ولدى هى حامل وقت تلقيها بتضحك وقت بتبكى
4989	بيجهزو فيه لسه.
9398	براء لو سمحت ده مش الوقت ولا المكان المناسب للكلام
13483	- بتوصلني يا بدور. صور جديمة وهو بيعبرلها عن حبه جدام صحابه من غير كسوف. وصور في الوقت الحاضر. وهما طول الوقت لازقين جمب بعض يتكلموا عن قرب واكنهم صحاب ولا حبايب.
2458	- اختى تعبانة وانا كان لازم اراعيها يا مدحت؟
17067	لا بجد انتوا بتهزروا انا مستحيل أوافق.
482	- بقولك ايه يابنت الناس. انتى لما استئذنتى تروحى ليلة الذكر مع امك في بيت جدك انا ممانعتش. لكن تيجى دولك وتستهبلى فيها. اهو دا اللى امانع فيه. عليا النعمة يا نورا لو مالميتى نفسك حالاً وجيتى دلوك على طول. ليكون ليا تصرف معاكى. يعرفك بالظبط انا مين؟
110	هي شغلانه ماجدك جال انها مش هتتجوز من العيله
7780	وهو عاصم سابوا لوحده. دا كان واجف معاه يد بيد.
10062	تعاله معاي، آيه خدي كارمن و امه.
7276	عمتي هو انتي مش ناويه تجمعي عروسه لحمزه .. يعني عشان مراته تخلف وكده يعني.
16693	سامحني يا بوي انا عارف اني تعبتك في تربيتي كتير ومكنتش بسمع كلامك
14619	نعم لا مستحيل
21685	ماما
13465	تسلم من كل شر
9898	ايوه خطيبته. ايه مش عجباكى.
19806	بس انا عمري ماشفت الحب غير مع يوسف عمري ماشفت الحب منكم
12086	طب يلا علشان ابوك هينفخنا في البيت
14313	بجد.
2448	- كد قالك ان ابوك هفق ولا مش راجل وقد كلمته.
9827	ماما عشان خاطرى متصعبيش عليه الموضوع
7752	توصل بالسلامه يابابا كام شهر كده وهحصلك
19052	انشاءالله
13426	حاسة بشوية تعب هيروحوا لما اخد العلاج
2204	كان لازم اعمل كدا، كمل وهو بيضحك. وبعدين يا بوي دا هو يادوب كف صغير
17982	طاب ماكان من الاول ..
11828	اى كانوا بيعملوا.
9186	مكنش ينفع إلى تعمله دا احنا مكناش متفقين على كتب الكتاب
1074	لا دا شكلك انتي الل راسك خفت واتهووستي ونسيتي عتتكلمي ع مييين
14087	هو ماله انا مبعملش حاجه غلط. ياللا بينا يابنات.
4611	لا يا حبيبتي روحي مع شهاب احسن لاني معرفش الطريق هنا و كدا كدا هو رايح
11259	هى ماما لى اتأخرت كده
11912	حاضر يا قمر كان ياما كان فى قديم
19199	جييلان
6235	- هو في ايه يامدحت؟
428	وصلت و استلمت الفلوس.
14251	أنا مش فاهم قصدك أى
15190	وااه ياما. ايه اللى انتى بتجوليه ده
5493	أهلا بيكم اتشرفت
4205	الله يسلمك
8469	يحيي نمت
7610	بص ياحمزه يااخوووي من غير لف ودوران اكده
13697	اهدي يا بنتي وفهميني في اي.
8912	ابوى انت عارف زين. انا زعلان من ايه بلاش تلف وتدور عليا، سيبنى امشى دلوك يابوى.
2364	الهام ! دي بتي وغلاتها متقلش جرام عن عااصم بالعكس..
10278	اشعرفك انتي .. شووفي شغلك يلا
6041	- تسلميلى انتى ياجلب حربى، يالا بجى شدى حيلك انا رايح دلوك على بيتكم هستناكى هناك.
19645	صباح الخير يا عمو
2299	طاب يابيه طااب.
15702	دقيقه وجاي...
16502	هنزل انا معاها .. يلاا
6583	سمير
10375	عم عبده احنا مش عارفين حاجة هنا ممكن تورينا الاماكن
18356	مش قادرة اتصور أن هيجى يوم وحور تجوز
10569	غلط علشان خوفت عليك وبعدين هي عاملاها بالقصد
18902	عاوزة حاجة ياكوكى
10380	لو سمحت يا عمو ممكن تودينا لمطعم.
3782	انا مش عايزه يا خالتي. ونبي يا خالتي قليلي انه بيهزر
21372	أدم هو أدهم فين
15060	طب اعمل ايه؟! دبرونى!
14623	وانت مالك دى حدودى وانا حرة فيها
15909	هتموته يعنى بس انا مش عايزه يموت انا بحبه
21153	بعد الشر عليكى
11229	مع السلامة يا بنتى ربنا يهدى عليكى الست اولفت وتعرف قيمتك.
13255	مش عارفة حاسة بدو ولكن قبل أن تكمل كلامها سقطت فاقدة للوعى ولكن قبل أن تسقط أخذها أيهم بين احضانه
21392	وقت الفرص خلص دلوقتى وقت العقاب
3830	بجد يا أدهم
17392	لا ماينفعش انا هاروحلهم المكتبه وبعدين اجى اروح معاك
1887	خليه ياخد راحته لسه بدري اصلا، اممم وممكن انا كمان اخد راحتي.
822	انتى كده شاطرة استنى منى معاد التنفيذ.
4468	ولا يهمك يابتى. انتى زى بتى برضوا. ياللا بينا يا حربى
13277	العريس يبقى رجل الأعمال سليم الهوارى
16538	اخبارك ايه
18929	ماسه عامله ايه
21202	أنا هروح انام بقا تصبح على
661	علشان انت هتضربني
808	رامى
8524	اهووو فكررر .. ورتبها وقولي اااه .. وسيب الباقي علي .. ومالكش دعوة
13140	هننزل ندور عليها وهنروح الاماكن الكانت بتروحها
19852	مبحبهاش
21159	روحى معاه يامرح
10207	مش ناوي تفرحنا يا ابو رحيم بقا
17016	الله يسلمك يا بدر البدور.
15186	يامره كفايه. الواد خزيان من بوسك اللى عمال على بطال.
17918	- جبيصى. انت ياض. روحت فين ياجبيصى الزفت؟
1873	شوف مراتك وانا نازله
15736	شوفتيه
12601	- لا انا كده اطمنت عليك. مدام رجعت لأسلوبك القديم من تاني.
8642	يعنى مجولتيش يا نعمات ايه اللى خلاكم تفشكلوا الخطوبه مع واد العمده
5348	أول حاجة انا عارف أن ياسين غلطان و مكنش ينفع يعمل معاكى كده بس برضوا انتى غلطانة و مكنش ينفع تطلع قدام الرجالة بالشكل ده ونص شعرك باين
5114	كفايه بقا مش مستاهله العياط دا كله
21306	طيب يلا امضي خليني اديهم للفلاحيين
20550	هبقى افطر يا ماما برة بس انا دلوقتى اتأخرت ولازم أمشى
11169	أنا هنا مهمتى خلصت مع السلامة
19430	رويدا قلتلي انهم هيناموا عند فيروز لحد مانرجع
19123	بتحسسينى انى هموت عليكى انتى اصلا مش ذوقى بس مع ذالك كلامك ده مش هيغير حاجة ولا هيغير حقيقة أن انتى مراتى استنى هنا ثوانى وجاى
4649	ف اي حمزه ؟
1880	اااه براحه
13724	خجيجه دي كانت هتبقا فتره مؤقتة
15623	عادي يااوعد روحت الجيش زيي زي اي شاب واثبتت نفسي وكنت اد اي مهمه بقوم بيها .. كافئوني وعرضو عليا اشتغل هناك
20046	- والله مابهزر انا فعلاً طلبتها والخطوبة رسمى يوم الجمعة ان شاء الله.
19259	مراتك!
9197	بعد اذنك يا بوي
1295	حاجة ايه
7213	ربنا يخليهملك ويتربوا ف عزك عااد .. متخليش النار تعمي عيونك .. وحمد لله ع سلامة مرتك قبل كل شئ يااحمزه
18490	وإني أحبك , أنت بداية روحي , وأنت الختام
17043	بعد ياض انت احنا مش ناجصينك.
19762	ابراهيم هو انا وحشه؟
6765	نعم عاوزنى اقول ايه بعد الأنت عاملته.
4874	- بت ابوها صح. المرة اللى ماتطلعش اسرار بيتها هي وجوزها يبجى تتشال عالعين والراس.
13204	أحنا لازم نراقب الراجل ده ونشوفه هيروح فين أتصل بسيف وجاسم خليهم ياجوا
12547	هو انا خاطفك انتي مراتي يا بابا
14012	معلش يا بيان كنت فى المطبخ
13527	- الجزين جاي بكل برود يجولي سيب الارض اللى شقيت فيها وطفحت الدم في إصلاحها. عشان هي من الاساس مش ملكك وجال المالك الأساسي بتاعها يبجى. الباشا نائب الدايرة.
3502	ازاى ياشغف انتى مش موافقة
10494	اهدي بس ياوعد .. بطلي جنان .. كله هيتحل بالعقل .
11902	امال بتخبي حاجه من حقي ليه يا بنت عمي...
13794	شكرا شكرا
7903	مين بيرن؟
9105	لله يبارك فيكي.
6550	نتفاهم على ايه الست دى بتكدب
19757	وفيك
21623	ما شفش وشك هنا تاني فاهم
17483	وحشتيني
18582	كنت بغير هدومي، غمز و كمل، عبال ما تغيريلي انتي
4868	- رجعتى تانى ليه من غير ماتصحيه؟
12299	ايوه يا معتصم بيه. العمده اتصل بيا وبيجولى انه عايزنى ضرورى.
3295	صاحي بدري يعنى
11886	وبلاش تدخلي الاوضه دي ما دام هو هنا لوحده، مريم طلعت
15903	ترجعو بالسلامه
21779	اعمل ايييييه انا دلووقتي !
14845	زمان خدت منى نوارة وبسببك رفضتنى واتجوزتك أنت بس انا مش هسبهالك دلوقتى
17962	هو انا عملت حاجه !
20596	اي الجنان دا .. انتي ازاي بتتكلمي بسهوله وببساطه كده .. وعد انا بحبك ! وانتِ بتحبينى، ازاي هيجيلك قلب تعملى كده !
1134	ياريته كان ينفع اصدقك
8980	لا يختي بيقول عليها ملبن، بس بصراحه البت جاااامده دي عليها جوز عيون زرقه
13427	تاخدى العلاج هو انتى مش بتاخديه ولا اى
17980	قانيين حريم عشان ندلعوهم مش نتعبوهم ... يلا ياوجد ...
2093	- بتخبط عالباب ليه؟ عايز ايه يازفت؟
18592	مش هي دي إلى كنت بتنفضله
9716	بتمنى الموضوع الهيكلمك فيه عمى جاد
2368	خلاص ياالهام خلااص .. انتي اللي بتجبريني ع حاجات عمري ماافكرت اعملها .. انتي ليه مش عاوزه تفهمي اني عااشقها وراحتي معاها
11472	لو سمحتي بدي احجز صفقة عربيات من معرضكم
1871	حلوه صح؟
17237	والهو ايه
9653	وانت يعنى شايفه حاجه انا اللي شايف ... استنى متتحركيش اما نشوف ايه دا ...
17030	استنى اجى اساعد معاك.
16288	شكرا يا فيروز.
863	يا ترى محدش سأل ليه أيهم عجل موعد عرسهم ولا لما كانوا فى مصر رفض أنهم يرجعوا القاهرة وأسر أن العرس يكون هنا
