line	text
21364	مش ينفع يا ريم لما عمتك تخف هاخدك تشوفيها
5853	يعايرك باأيه؟
10841	مختووم ع قفااك يااحمزه بيه .. الهام دي راس الحييه .. وياريت تستفسر زين ع مين السبب ف قتل امك عشان تستفرد بيك وتبقيى هي مراة الاب الحنينه.
21493	عادي ماما جايبه اكل تاني في التلاجه
12866	- اه، بتعرف تضحكني يا وتضحك عليا يا عاصم. ودى مش اى راجل يقدر يعملها مع مرته.
15261	مش عارفه. بس هو هايألف كلام من مخه. وليه؟
12554	طاب ابعد
15297	ربنا يهديهم
9622	كل الازواج بيثبتو حبهم لزوجاتهم بالوسيله دي وشايفين ان دا انسب حل وتقريبا
8504	اسمع كلام امي يابووي .. وسيبك من سكة الدم اللي ماعتخلصش .. وبيت الخياط لحمهم مر ماعيتاكلش
9692	انتى ناسية أن النهاردة حنة ماسة فأحنا بنجهز كل حاجة
10072	رايح فين يا شهاب.
17752	علشان است. سلمت ليك بسهوله.
3565	قرار اى ده
14840	سمير انت مش لسه ماشى بعد ما انتهت الحفلة
16694	مسامحك يولدي مسامحك
18135	ماتسيبهم ياعم خلينا نشوف مين اللى هاتفوز فيهم
1968	اممم معرفش.
12235	انتى ماشوفتيش الراجل انتى كمان وهو بيطلبها مننا بالزوق عشان نقوم
197	حقك في ابوك
10430	عمو حضرتك بخير
5574	صباح الفل عليك ياروح بابا، امبارح قلتي هروح الحمام ابعتلك بنت عبدالرحمن تقولي نامت
7116	ياسلام وانت تستنانى ليه ماكنت جيت بنفسك تاخده
9935	خبر ايه يابت. مش تسلمى الاول عالناس
3066	انت مين يالى بتكلمنى كده في الساعه دى.
16589	مافيش غيرهم. العمده، وولده
13035	مفيش حاجه يابوي نام انت.
7459	مامتك معاها حق يابيان انا بس هطلب منك مساعدة أخيرة
12173	لا وماتسيبش اثر ومهينه ليه عشان يحرم مايرفع عينه تانى
3680	لله دا ليا.
11456	اللي عاوزاه من ابنك هو عارفو منيح .. بس عامل فيها عبيط .. ونسي ان الكروم كله باشارة مني ينسفوا ابنك ..  ابنك بيلعب ف عداد عمره
4988	الحريم خلصو الغداء ولا لا
12003	يلا أشربى كوباية اللبن
2527	حاضر حاضر ياباشا، ف. في واحده ليها طار قديم مع ابوك و. و. هي اللي ادتنا فلوس علشان نعمل كدا
8946	ادهم.
17053	حن عليك يا بلال ياولدى. وادينى المستشفى او الوحده حتى، رجلى هاتروح منى ياناس.
11797	لينا أهدى باين على سارة دى مش ساهلة
10395	أنا مش بجامل شركة حضرتك وشركة الأستاذ أيهم سمعتهم سابقاهم
20956	أنا واحدة عاشت مع ناس وبعد ١٩ سنة أكتشفت انهم مش أهلها
4382	مين هما اللى بيجولوا؟!
148	اسف.
1601	عادى الشغل يتأجل
1238	أنا جوزها مالها يادكتور
1585	اوكى.
6300	هندسه بس ملقتش شغل ففتحت المعرض
18435	- اديك جولتها اسبوع. يعني حاجة بسيطة ادينا بنغير جو قبل ما نرجع لوجع القلب من تاني.
5044	يا ماما تروحي فين بس
21380	أنا خلصت كل الاجراءات بس الدكتور هيكشف عليها عشان نطمن
14286	ايه الموضوع العوزانى فيه يا ماسة.
16168	افتحي يا فاطمه متجننيش
10336	يعني مرتك حبلي
10375	عم عبده احنا مش عارفين حاجة هنا ممكن تورينا الاماكن
7752	توصل بالسلامه يابابا كام شهر كده وهحصلك
10262	خديجه بلاش صداع ويلا انجزي...
305	ايوه والنبى. دا كفايه فرحتهم.
11416	لالا وعد عاقله متقلقيش .. هروح اشوفهاا.. يلا وانتي روحي نامي
3767	اساعدك في حاجه
9614	كلامها صح .. وبعدين حصل ايه
1236	دى اغمى عليها
13704	اي هتكسرلي كلمه يا ولدي
15922	ه. هو انا ممكن. اموت
8048	واى المشكلة روحى
10708	أخيرا ظهرتوا انتو كنتو مختفيين فين
574	انا خلصت الشغل هروح بقا
8766	احم راح شقته، قربة منهة و هي بتبلل طرف شفيفها
5946	لا هاجي يا ادهم
8950	هي هتطلع برا اوضتها تاني بعد إلى حصل.
11493	انت حر يا ولدي بس جدك هيتخانق.
17132	اه يا حبيبتى وافقت
11974	قولى
3617	أى فى مالك
5735	مش تقلق يا حاج هى دلوقتى كويسة ساعتين وهتفوق
18358	خلصت قصتنا
8750	و ايوه حاجه تاني لبس عبدالرحمن مش عجبني هو علشان سافر بلاد برا مستعر من الجلبيه الموضوع دا عليكي برضو
16751	طاب احنا مش خلاص اتعودنا
4126	أنتى هنا صح انا مش بحلم
12155	تجربلى ولا ماتجربليش انت مالك؟
997	اه اه زمانه استوت، هعبي لأطبقا و اطلعهم برا
14593	كله يقعد يلا عشان نفطر
15134	انا عارف هاندخل ازاى. المره دى هنغير طريجنا عشان نوصل للجصر من الخلف. اكيد الحراسه خفيفه هناك.
2809	طبعا معندكش رد .. لاننا كلنا عارفين الاجابه زين ..
3656	لمين ومين
15617	وهو فين منصبي دا انا سايبه من زمان ومنصبي دا انا وصلتلو بمجهودي ياوعد .. معاكي سلطة ونفوذ عاصم الخيااط ساعدوني بس لولا تعبي مكنتش وصلت
4820	- مخنوقة اوى ياماما. وحاسة ان في هم طابق على نفسى.
12649	- طب خلي بالك ياعم سامح مع الرجالة وخليهم يشدوا حيلهم. مش عايزين نعوج في الحفر. عشان مانلفتش الانظار.
15639	مش جعانه
158	حازم انت بتوجعي
2898	اي ده جبنه وخضار فين الابهار ف داا
20992	أنتى الهمك فى الموضوع الأكشن الحصل
13839	ياطنط هى جاسى ونوران ولارا والباقى راحوا فين
1699	بس هو انتو تعرفوا سامح من فين عشان يخطف ماسة
400	امسح صوري إلى على الفيس! دا ليه ان شاءلله
16455	- ولما هي بنت اصول اوي كده. ماجتش معاك ليه بقى؟
10357	ازاي !
15043	حجه مالكيش حج. يمكن بطه اللى عاترن. خودى كده شوفى يا نيره نمرة مين دى!
6510	بيا يا بنتى أحضرلك فطار
9636	يلا يلا قومي اقعدي جمب جوزك
9183	روحي با كارمن امك عايزاكي
19621	متشكر
3824	الحمد الله عجبك
18805	ازاى عرفت
20598	حررام عليكي بقا حرااااااام ... انا عملتلك ايه لكل ده ..ليه بتعملي فيا كده !
13193	مش عارف انا مش قادر افكر نهائى
1425	مرح مالك ياحبيبتى ليه العياط ده
1484	متخافش انا بعرف اوفق بين الكليه والشغل وغير كده انت هتروح الشغل وانا هقعد هنا اعمل اى لوحدى فهسلى وقتى بس
21794	يلا اطلع برا مش عاوزه اشوف وشك هنا تاني عشان م كل قلبي بكرهك  .. بكررررهككككككك
4166	مش قادرة
19538	اي هو إلى ناقص انا متاكدا اني جبت كل حاجه
12136	بطل كلامك البارد ده وحل عن طريجى
80	سلامت جلبك يانور عينى هات ابوسك تانى عشان اصالحك
10558	اااه
8141	بس اوقفى هنا دقيقه يافوفتى.
4753	- حتى والحبوب مبهدلة وشك برضوا زي الجمر. ربنا يحفظك ليا انتى واللى جاي في السكة. والعفريتة رهف. هي فين صح؟
17452	مش كنت عايزك تزعلى.
6268	ازيك
15449	طب ماتوسعه .. خليك ناصح ..
17138	طبعا يا حبيبتى انتى كنتى وستكونى مدللتى مدللة أبن الصعيد
19153	هو تحقيق ولا اى انا مش عايزة اتكلم وبالنسبة لموضوع جوازنا فكل شئ هينتهى وهنطلق.
19648	كويسة انت عامله اى ياملح
3521	انت عايز اى انت عايز بيان يحصل فيها زى ما حصل مع أخوها انا مش هستحمل المرة دى ممكن اموت فيها
4529	احترم نفسك بدل مااعلمك الادب ياحربى انا على اَخرى.
8328	- هي حصلت ل نهلة كمان العيلة الصغيرة اللى مخلصتش ابتدائى. تراعيكى وتاخد مكانى جمبك عالسرير. طب ما اراعيكى انا وتكسبى فيا ثواب.
1958	شوفتو قولتلكم هولع فيكم بجاز وسخ
5557	يجدر يفتح خاشمه ولا يعمل معاك اى دجة نجص. عشان كنت دافينهم هما وولده مع بعض
17515	لا خفي بسرعه انتي بس علشان اجيب عشره غيره
2159	مافيش مابينا الكلام دا مسيو حمزه .. انت مصدر ثقه
4420	في ايه ياض انت مالك؟!
20850	جاد ايه العامله فى بت عمك ده
13985	حمزة هو أحنا مش بقينا أصدقاء
6156	لا ياشيخه .. ماهو واضح اهو .. بتحايل عليك عشان اقعد معاك ..
20681	خلاص بقي عااوزه انام قبل ولادك مايصحوا
20236	هو انتي مش حاسه ان الجو حر
782	حاضر.
3601	يلا بينا
9649	مش يلا ياووجد ..
3581	حاضر مع السلامة.
8926	رضوانه!
6201	- هو في ايه؟ مش بعاده يعنى؟!
13669	بجولك ايه دا نصيب
11757	الفلوس مش مشكله انا هتصرف وهعرف مين إلى خدهم، بس مين نوسه دي
19470	روح صلي لما تيجي.
3515	زى ما سمعتى يا بيا ومفيش نقاش فى الموضوع ده
16938	ماشي يا ولد بطني بقا السنيوره خدت عقلك كدا بس والله أنا كنت ناويه اقتل حازم بس دلوقتي حازم وهي ونشوف.
18635	ماهي دي مفاجئه اخر الاسبوع .. ينفع تستني ليومها
1848	وانا
16122	انا كنت بروق المطبخ مع عمتى
9724	ماشى طيب انا هنزل وانتوا تعالوا ورايا
14415	بابا كان بيحكيلى عن قد اى كان بيحب والدك وكان بيعتبره أخ ليه بس بعد الأحيان بيكون الصديق غدار
17352	كلها ساعتين ياعمي وهترجع بتي وانا خابره راسها زين .. مش هتنفذ غير اللي في دماغها .
8295	- فرحة بنتى! اللى كل يوم بموال وانا نفسى معدتش فاهماها.
16324	طيب روحى بس خدى أختك معاكى
12363	انا جمبك ياقلب حمزه تقلقيش علي .. وبعدين روقي اكده عشان ف ضيوف جاايين هيقعدو عندنا كام يوم .. لازم تكوني ف استضافتهم
11970	تمام بكرة هروح وانتى مش محتاجة تستأذنى عشان تطلبى منى حاجة انتى زى أختى
7729	مممم ياعالم بقي مايمكن مش فاضي ياوعد بلاش تعطليهم .. وان جيتي للحق حقك تقلقي سفرية حمزه المفاجئه وكمان بنات بحري ملهمش امان ي حبيبتي
7137	لااا ماهو مشهم ياما
9922	ليه يا مدحت؟ بعد ماخلاص بقيت حره وقولت ان احنا ممكن نرجع لبعض و...
11105	خير يام وعد .. قلقتيني
2019	عماد هى صفوة كويسه مش كده .. معلش ابقي خلى نورا تروح تقعد معاها وكمان متخلهاش تقعد فى الشقه لوحدها قولها تروح اوضتها فى القصر .. عماد انت ساكت ليه .
6927	حصل ايه؟
6993	الحمدلله بخير يا ابني.
2728	قلتلك هخليها ليك بس اصبر
7023	- بقولك لمى هدومك يابت الاصول. يامأصله اهلك طردوا جوزك. مستنيه ايه تانى لما يرموا هدومنا في الشارع.
11127	ليه مستغرب كده دى فرصة ما تتعودش معتقدش أنه ممكن يلاقى شغل بمرتب زى ده وحمزة شاب كويس انا متأكد انه هينجح فى شغله
906	اهدي بس وفهمنى اي سر العداوه بينك وبينهم !
13434	اتفضلى بيان اشربى اللبن ده
4543	ايه رأيك فى الغرفة يابتى لو مش عجباكى أختارى أى غرفة فى القصر
16227	روحي يا حبيبتي خدي بالك من نفسك ومن جوزك.
20369	تعالي يا فاطمه.
11746	روحى يلا ...
20856	جاد
13739	اهدي بس وفهميني في اي
19383	- احسن ايه يامجنونة انتى؟ هو انا شايف حد غيرك. داهيه لتكوني مش حاسه ولا فاهمه؟!
17485	من قلبك
4121	هو ده الخطف بنتى
16859	قولت خشي جوه
4447	لا مش ناسى. وعارف انك هتبجى دكتوره وتجابلى ناس كتير كمان.
12250	بطل تبصلى كده كتير عشان ماجومش اجيبلك عم سالم هو اللى يأكلك
19491	ما إلى يجي يجي انت مراتي
20618	مافهمتيش قصدي على فكرة ..
3420	مش عارف مش عارف الظاهر ف حوار كبير .. قومي قومي ياوعد نعاودوا وبالليل نكمل حديتنا يلا قووي
4436	اااا، هي بنت عمك دى مخطوبه.
15186	يامره كفايه. الواد خزيان من بوسك اللى عمال على بطال.
15761	طب دقيقه وجاي
15825	- تحس بابوها! قال تحسى بابوها قال! والنبى يابتى. دا اللى خدته المضروبة دى في هدومها بس. بحق جهاز اختها زهره كله.
4841	- احسن ياعمتى! انتى كمان بجيتى بتفهمى في الطب؟
9514	طبعا يااروحي البركه ف حمزه باشا الخياط اللي مدلعنا
17200	ازاى.
8034	شكرا يا فندم
20535	اه هى
9525	الله ولادي جمبي هعوذ اي تاني
11389	غلطه ومش هتتكرر ياولد عمتي .. عن اذنك
21103	- معلش يا بدور. انا حاسة نفسى تعبانة ودايخة. هادخل اريح جوا في اؤضة جدى وعلى سريره.
890	مدام نوران انا عارف الكلام الهقوله صعب شويه بس انتى لازم متفقديش الأمل
7742	متوقفهوش نسيبه يشتغل بطريقته واحنا كمان هنشتغل بطريقتنا
20784	وانا ليا طلب تالت .. ينفع تنسي العالم وتسمحيلي اعيش فيكي وف جنتك التلات ايام دول من غير اي عكننه
20807	اه ياخويا اتلكك اتلكك وهاتها فيا
5075	هستحما في حاجه.
19864	عمي اتفضل
15978	رحيم
14125	- ما انا واخد بالى ياولدى وشايف زين جوى معتصم الجديد. مش الجلعان بتاع زمان.
5788	وماهو عندو حج صراحه. بجالك ساعه معارفاش تلمسى بكفك عالحصان الصغير ده
4158	طيب انا هروح مكتبى
20274	بوووورريي منك يالهام متسبيهم ف حالهم عاد
390	روح البس علشان تجيب عروستك
12594	- كفاية يانهال. ياحبيبتى شبعت كفاية بجى.
3455	اقفلي الباب دا الاول وتعالو اقولكم تعملو ايه
3064	الو مين معايا؟
647	بعد اذنك عايزه اطلع.
919	زين ماخترت ياولدي .. جمرة .. تقول للبدر قوم وانا اقعد مُطرحك..
8767	طنط هو شهاب عنده شقه لنفسه، هنا ضحكت حور بخفه.
519	ماسة عاوزانا تحت يلا تعالى
15199	انت هاتجولى. ماعيال عمك جالولى على معتصم ومناخيروا المكسوره.
17762	طب اقسم بالله عرفت بنات بعدد شعر راسي ما في واحده جااامده زيك
12056	اوعاااا يا على توافق. اوع
8520	اقوووولك اي ماتيجي نتفقو اتفاااق
18887	كارما انا
10718	انت كريم مش كدة
1309	ايوه نجوي مرات ابنك إلى رمتها زي الكلبه اول ما ابنك مات
18447	هتروحي كدا
3722	اقعدي
14805	راح الشركة انت عارف انه داخل صفقة مهمة ومش فاضى الأيام دى نهائى
14715	مالها رضوانه! الفجر ما يعيبش حد و نسمه كمان حلوه وتدخل الجلب و...
11587	يعنى انتى مش عارفة
9945	شوفت سالم و محسن وسلمت عليهم جبل ما اداخل. مين البنيه الحلوه دى؟
1988	كدا يا بابا مش عايزني
15793	لا طبعا رافضه انا مستحيل اتجوز وخلاص انا مش زي الهبله رويدا.
10779	بيان بنتى.
20779	اه خلاويص
15746	بلاش تقسا عليها خليك حنين هي بتحبك بس بتخاف منك
19896	وماله
18553	صباح النور
656	فيروز قومي
18065	متخفش يحبيبي هو كويس كسر بسيط في رجله واحنا دلوقتي في البيت بس قولت اقولها علشان متزعلش مننا
1487	ألفت انتى كويسة
20766	منا عارف ارتاحي بس واول مانوصل هصحيكي
3450	طلعي حمزه من راسك وتلمي عيالك وتطلعي برا البلد احسنلك والا اتاويكي مطرحك .. وافتكري اني حذرتك ... فوتك بعافيه.
17563	اخونك اي انت اتجنتت دي اختي قبل متكون مرات اخوي
13871	أنا السبب بسببى انا انتى سبتى البيت
11250	خير يا بابا
14741	واعيه يابتى. ربنا يكمل فرحته على خير يارب.
14482	ا اان ا اس ف ه ا ن ا مش ع ارفة ف ي نه ( انا اسفة انا مش عارفة فينه ).
15242	على ايه دى حتى صدفه جميله. ازيك يا انسه نهال.
12960	اوي يا بوي اوي
7903	مين بيرن؟
1016	لله لله شهاب باشا في المطبخ مره وحده، قالها مراد بغمز إلى كان لسه دأخل
10831	مالك ياوعد! .. مش مركزه معانا ليه
1393	بعد الشر عليكى يا امى ربنا يخليكى ويحفظك ليه يارب
6178	ويفضلوا العيال كده مربوطين ياولدى!
16752	لا لسه
969	اه متنساااش هاتلي كوباية لبن كده كبيره
6723	لا والله دي اول مره بس علشان امي قالتلي الحق قبل ما اشاي يبرد
20757	بعد كلامك ولا قبل ؟!
7995	شغف بقيت بتتكسف زى البنات
2581	علشان مراتي مش مدلعاني.
9962	بجولك ايه. انا مش عايز رط كتير. انا عايز فلوسى دلوكت. كفايه الكشوفات اللى كشفناها انا واخويا عند الدكاتره بعد العركه مع اللى كان عاملى فيها هركليز دا كمان
20722	هااا مافيش .. لالا مافيش
9750	خلاص عرفت رأيك
17065	معقول يا بابا انت موافق على الكلام ده
605	أكيد ماسة رجعت
5066	يعم هاخد قهوتي وقايم اشبع بيها اهي.
2377	وووه كيف الحديت دي عااد !.. حمزه مستحيل يعمل اكده
16699	يلا يا بوي هنتاخر على الطياره
15861	روح انت يا مراد
14900	- ماتخلنيش اقول عليك غبي يامعتصم، دا انا اللى عاجبني فيك هو دماغك!
8088	أكيد ياحبيبتى أسألى
20176	هاخدلك منها معاد وارد عليكي
21111	- طبعاً امال ايه؟ دا انا من عمر 17 هنا واعرف كل البهوات اللى بتيجي المحل. يعنى مثلاً. معتصم ده كان بيجي مع والده وبعد الراجل ما اتحبس. حل هو محله في قعدته مع سراج باشا. والإفندى اللى داخل ده دلوقتى.
802	أهدى يا حبيبتى
2116	لا طبعا انتى لو عقلتى مستحيل تكونى جاسى بنتى
20809	يابوي ع خوزعبلات الهام .. سيبك منها ومن حديتها عاد ويلا قومي
13554	- العيال عندهم حق ياولدى. البلد كلها لازم تقف مع زاهر ضد سراج فتوح. حرام عليه ياكل شقا الواض المسكين ده. وشجا ولدك في ارض استأجرها ودفع فيها التمن من ماله وصحته.
11473	اسفه يا فندم بس ادهم بيه في اجازه
2935	مصلحه ؟! طيب ياعم خلى بالك منها وربنا يقويك ياهوارى .. عاوزين نشد بره وجوه ..
10303	بتبصلي كده ليييه
20130	- كيف يعنى احنا جاين في فرح ولا في زيارات. ثم العيان دا يعنى افتكروه بس النهاردة؟
8963	خلصت
11237	أنا عندى ليكى خبر هيغيرلك مودك فى ثانية
13156	تمام تعال
11953	صباح الخير
1246	ماسة عشان خاطرى اتكلمى
1252	صح ياكارما مش ذنبك الحصل.
15670	كنت ماشيه وفاجأه الازازه دي جات في رجلي
9739	مممم خلاص هروح اقول لمراد أنك مش موافقة
15900	شكرا، علشان جبتولي احله هديه في الدنيا رجال الصعيد...
9174	بجد عجبك
7966	يا ولدى احنا كلنا معاها مش تقلق روح أستريح انت
20123	- ياجماعة معلش ان كنت هازود القلق عنديكم. بس حالاً دلوك وصلتنى معلومة من واحد صاحبى من قرايب معتصم بيقول انه شاف الدكتور مدحت وهو شايل مرته وبيجرى بيها وهي تعبانة وركبوا عربية عاصم.
18283	والله يا ولدى انا كنت منتظر اليوم التاجى تفتحنى فى الموضوع دا عشان تتجوز بت عمك
13239	أنت ازاى تتجرأ وتقرب من ماسة وتضربها
17032	ليه ماكنتوش بتخافوا من العفاريت.
5445	إن شاء الله يا عمى هنكون معاها ديما.
15933	تمام انا قايمه انام
17936	- والله ياجدى انا عملت المستحيل النهاردة في محاولاتى لاقناع والدى بالرفض. واختى بقى بعد ماكانت معارضة. رسى رأيها في الاَخر على الموافقة بس بشروط!
7885	المريض عنده سرطان لازم حالايعمل
17291	لا اعذريني مش هقدر يا
20976	اى ياسيدة ده لسة ماشى امبارح
16454	- اطمن ياولدي. امي الست الطيبة واللى اتحملت الذل معاك طول السنين اللى فاتت. مردتيش تطلع سرك ولا تفضحك. فضلت تقولي انا بس ابنها عشان ابقى على نور في بحثي عن مساعدتك.
4909	- عمك ياسين في الجنينة تحت مع اخويا سالم و راجح.
3159	- خلاص اهدى بقى كفاية. دى لحظة غضب وانا اعصابى فلتت منى.
5325	انتى اطرشتى ولا ايه ليه ساعة بكلمك.
13877	شقتى انا بابا جبهالى لما أكون عايزة اقعد لوحدى باجى هنا محدش يعرف بيها غير انا وجنا وانتى دلوقتى
13810	ماشى
12729	فوق
4504	ايوه يابوى عارفه
11607	ايوه ياجدى انا قررت أتجوز
9732	موضوع ايه بقا ياسى بابا العايزنى فيه
13161	بخير يامراد انت عامل ايه
16804	اخوي الكبير لو كسر راسي مش هقول حاجه وبعدين خديجه بكره تقولك كل حاجه
3885	بقولك اي متجي زي ما احنا كدا ونطلع على شقتنا
7441	أهلا بحضرتك
4358	في الحوش.
12965	مبروك يابو السبع.
21404	هو أسمه اى دا بياجى مته
8028	اقعد يا حمزة واقف لى
12421	هااا مافيش .. لالا مافيش
6930	انت كل حاجه مالك يا خوي متعرفش ان دبت النمله بتفيد
11821	اه يا بنتى طبعا انتى قولتيلى قبل كدا
4754	- وطبعاً اكيد بتلعب مع الزفت انا عارف.
21769	ولللددي معقوووله الدياابه كلتتتته !
5922	طب حاضريلى لجمه اكولها على اما صليت العصر.
11173	انت فاكر
5394	عايزاكم يابنات تطلعوا لبيان تخلوها تفك شوية وتحاول تنسى لحصل انا عارفة ان هى عملت ده كله عشانى انا وباباها وفعلا احنا رجعنا لبعض بس عشان تعمل كدة خسرت انسان حبها انا عايزاكم تحاولوا تقنعوها أن الحياة مش بتوقف على حد واكيد بكرة هتحب وتتحب وتتجوز بس دلوقتى لازم تبص لدراستها الأمتحانات فاضل عليها عشر ايام وهى ما فتحتش كتاب.
12063	صباح الخير يا حج
4746	- واتكسف ليه؟
5942	ادهم في اي
11518	لا
1876	صباح الخير، صباح الحلاوة والجمال والورد والعسل
3436	مالك بس ياالهام متعصبه ليه
12226	هو دا اللى حصل. ومافيش اى كلمه تانى زياده
5096	شوف بس انت بت الحلال وانا هجوزك
11908	ريم تعالى يا حبيبتى
3449	بس حمزه مش هيرضيه الكلام دا ياست الهام
21792	اطلع برا ياحمزه احسن مااصوت واجيب الغفر يرموك برا انا مش عاوزه اشووفك واظن اننا اتكلمنا ف النقطه دي وانت عارف شررطي عشاان ارجع.
18563	واثق فيه يا حبيبتي بس دا بشر برضو و خصوصا اني حاسه مايل ليها
14572	ماشيه ورايحه فين؟ انا لسه مخلصتش كلامى
12448	اخرررسي قطع لسانك هي حصلت بتتبلي ع حرمة ميت كمان
15150	بسم الله ماشاء الله الشجه بتاعتك ياولدى حاجه من الاخر كده يا دكتور
9443	مممممممم مافيش غيره
437	يا خفيف الكارنيه بتاعها لسه مطلعش و انت إلى قيل بلسانك امبارح ان العميد عارفك و هتعرف تدخل عادي
6835	شهد مالك
7252	مايبلغ .. اتاكد اننا هنجيبه
17470	حاضر ياجدى.
11986	رأيك
6097	هروح اقول لماما انك قولت عليها راسك تخينه ...
8395	بقا انا دياب الصعيد اكشر توم وحازم سليمان
20941	قصدى انا مش من هنا
15185	ايوه ياما ايوه.
16214	ايوه متنحنلناش كدا واتفضل روح شغلك ولما تيجي هنعرف.
7111	- دول اصحابى اللى مستنياهم.
13830	هتروحى ألمزرعة
17208	شغف حبيبتى كلى حاجة انتى مأكلتيش حاجة من امبارح
21211	كدابة انا عارف انك بتحبينى
14622	أنتى يابت انا مش قولت تلزمى حدودك
20880	الحمد لله خلصنا منها ومن عمايلها
13154	مش وقته يا أيهم
5123	يلا بس متتكسفيش وهو يا ستي هغمض عينيا
10610	ممممم بدلتك دي معصبااني
17258	أنا كويسة يامرح متقلقيش
21461	الف مبروك المدام حامل
16484	دانت ضايعه...
6586	مصيبة اى
19410	احم. كل سنه وانتي طيبه
4750	- وماله يانيرة؟ انا برضك بحب الهزار. ليلتنا هنا ان شاء الله.
13805	بس بقا احنا هنروح المزرعة شويه ( وسردت له الخطة )
7104	- امال لو تشوف يابوى فدان القمح اللى زراعينه السنادى في الارض الجديدة في الجبل. دا كمان احسن واحسن.
4168	يلا.
2716	و يحيي فوق
21560	وااه يابت الفرطوس. ماتزعجيش فيها يابت والا هاكسر العصايه دى فوج راسك
3509	لا مش بهزر يا ياسين انا عايزة كده وياريت توافق
19520	ممتلكاتي و انا حر فيها
15310	مممممممم سيبي الحكااايه دي عليا خلااص
3498	اه انا بخير بس جيت أخد التليفون
8656	بعدين ياعمتى بعدين هاجولك. هو جدى فين دلوك
4371	ماهو باين ياواد ابوى. اللى يشوفك بفتكرك في العشرين وانت معدى الخمس والتلاتين
17351	ماجده فوق راحت تجيب حاجه واهي نازله .
2008	ووه وه ! كيف اكده ! ومين له مصلحه فى الحديت دا .. ادهم انا قولتلك خلصلى الموضوع ده بااى تمن !
18543	حاضر.
13642	بصراحه انا اول مره اشوف عاصم كده دا عنيه كانت بتلمع انا حسيت انه هيبكى
9402	بيقول ان الورق ده كان مطلوب منك وانتى إللى لازم تروحى بيه مكتبه عشان يمضى عليه
11136	الجامعة ومين قدملك
19980	خد بالك منها دي اغلي حاجه عندي
7017	- الله يسامحك يا راجح يعنى بدور على كده مهياش بتى زى عاصم ماهو ولدى. معلش ياواض ابوى انا برضك مجدر زعلك على بتك. معلش.
2048	- طيب ياللا بجى ريحنا وخلينا نقرأ الفاتحة عشان الفرحة تكمل.
21879	مش وعد شالت الرحم .. يبقي لعبتنا بقي نعمه تدحلب لالهام مع كلمتين حلوين تبقي هي اللي ع الحجر .. هتحلو ف نظر الهام هتجوزها لولدها عشان عاوزه عزززوه وبس
4477	هو دا اللى جولتلك عليه ياغبى.
1989	يا حبيبتي انتي مبقالكيش شهر متجوزه ودا غلط كملي سنه وانا هاجي اخدك من قلب بيتك تقعدي معاي شهرين
10410	هنعمل ايه فى ايه
19123	بتحسسينى انى هموت عليكى انتى اصلا مش ذوقى بس مع ذالك كلامك ده مش هيغير حاجة ولا هيغير حقيقة أن انتى مراتى استنى هنا ثوانى وجاى
21841	هات الواد الحيله .. اديه لسته تشيله بين يدها ياحمزه
18112	وااه. على كده ستى اتطلجت اكتر من مره
15542	لسه يابتى. بيجولك لسه فيه اجراءات بتعملها الحكومه.
12647	- ياريتني اطخيت من زمان!
681	صباح الخير يما
19858	مش فاهم يعنى فين الفرق؟
15827	- يالهوى يابت يا نيرة. دا اللون ده بيليق عليا جوى. دا بيجنن عاصم. ادهونى والنبى واديكى تمنه.
3061	...
4300	خدي يا شيخها خدي يكش طفطسي و تموتي.
20444	ماشي يا خوي ويلا من هنا.
13564	- الموضوع دا عدى يامدحت. وانا ما ينفعش اتكلم وازود المشاكل.
3937	يااخى مش طايقاااك .. انت مابتحسش .. شوف يامجدى طلقنى بسكات ومن غير شوشره ومن بكره هسحب المحضر .. يااما هسجنك وهخلعك .. خليك جدع واحسن صورتك ولو بموقف واحد يااخى ..
20017	ايوه
19324	امك عايزه الجوازه بأى شكل.
1051	وانتي صدقتي ياااك .. ابوكي وامك شبعو مووت ..
10384	ماشى
6289	شيل معاي جدي بسرعه، شمس نزلة بخضه على الصوت
19716	- ماشى يا بدور حتى لو خبيتي برضك هاعرف وهابيجالى صرفة.
17615	زهقت مني
10360	لينا انتى متأكدة من جايتك لمصر.
19966	انا مش عايزه اسيبك يابابا.
11531	معلش هنعطلك وانت عريس بس لازم اديك النقطه بتاعتك علشان راجع الصعيد
1723	أنا موافقة بس متدخلش فى شؤنى ولا فى ايه تخصنى
5424	أكيد هاتى المفتاح
21470	اهم حاجه عندي صحتك.
16914	طاب اي هنخلص الصفقه ولا. كملت وهي بتبص لآيه بغل، ولا مشغول مع المدام.
19926	لوحصل تاني هكسرلك عضمك الجبار دا
7235	مين قالك !
20903	ربنا يوفقك
9885	يعرف بأيه؟!
11968	أدم ممكن طلب
16505	هقتله .. لازم اقتله ..
4070	دانا كنت هطق .. بس دا مايمنعش انه كان فى شويه بنات على الطياره صواريخ ..
17459	جدى طيب قوليلوا جاى
4777	- ياجماعة اهدوا شوية انتوا الاتنين. سوا ولدك ولا عيالها الاتنين. كلهم كويسين واخر فل كمان. بس انا بنتي خطابها كتير. فاعذرني يعنى. انا بصراحة مش عارفة ارضي مين فيكم. دي حتى زهرة بتقولي احجزبها لابني وبطة اللى في مطروح بتقولي من نصيب ابني. نرضي مين فيكم احنا بجي.
12702	ايوه. علشان شهاب مقلش حاجه
140	ط. طب هي مين
